27.0,10.0,2021.0,17.0,0.9,330.0,17.4,56.5,82.0
27.0,10.0,2021.0,18.0,0.7,20.0,15.15,68.0,70.0
27.0,10.0,2021.0,19.0,0.0,0.0,13.45,78.0,68.0
27.0,10.0,2021.0,20.0,0.0,0.0,11.85,86.5,69.0
27.0,10.0,2021.0,21.0,0.0,0.0,10.8,90.5,65.0
27.0,10.0,2021.0,22.0,0.0,0.0,10.1,92.5,66.0
27.0,10.0,2021.0,23.0,0.0,0.0,9.35,93.5,65.0
28.0,10.0,2021.0,0.0,0.0,0.0,8.9,94.5,65.0
28.0,10.0,2021.0,1.0,0.9,60.0,8.8,94.5,66.0
28.0,10.0,2021.0,2.0,1.2,20.0,8.6,94.0,65.0
28.0,10.0,2021.0,3.0,0.0,0.0,8.3,93.5,65.0
28.0,10.0,2021.0,4.0,0.0,0.0,7.6,94.0,66.0
28.0,10.0,2021.0,5.0,0.7,60.0,7.35,94.5,65.0
28.0,10.0,2021.0,6.0,0.6,140.0,7.5,93.5,66.0
28.0,10.0,2021.0,7.0,0.0,0.0,8.05,92.5,82.0
28.0,10.0,2021.0,8.0,0.7,160.0,11.0,82.0,102.0
28.0,10.0,2021.0,9.0,2.1,120.0,15.3,62.0,107.0
28.0,10.0,2021.0,10.0,3.1,70.0,18.05,51.0,102.0
28.0,10.0,2021.0,11.0,4.1,60.0,19.0,45.5,92.0
28.0,10.0,2021.0,12.0,3.6,80.0,19.75,42.5,84.0
28.0,10.0,2021.0,13.0,3.1,70.0,20.4,42.5,84.0
28.0,10.0,2021.0,14.0,3.8,60.0,20.7,41.0,82.0
28.0,10.0,2021.0,15.0,2.9,110.0,20.25,39.5,85.0
28.0,10.0,2021.0,16.0,2.5,80.0,19.0,42.5,82.0
28.0,10.0,2021.0,17.0,3.1,70.0,17.85,49.0,74.0
